"left","bottom","right","top","confidence","cluster","table","row","file_id","file_number","entry_id","name_id","col.header","price_center_x_orig","price_center_y_orig","text.true","truth_entered_by","price_raw","type_raw","price_new","type_new","flag_year","flag_amount","flag_size","flag_digit","flag_order","flag_type_new","sum_flag"
3581,2715,3721,2759,96.4062423706055,2,1,21,"UCD_Lehmann_0260","0260","0260_1_52","0260_1_21","case",3646.94812941806,2712.71641361479,NA,NA,"63.72","TRUE","63.72","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
3551,2778,3721,2820,96.3930053710938,2,1,22,"UCD_Lehmann_0260","0260","0260_1_53","0260_1_22","case",3632.86274821467,2774.93057628179,NA,NA,"101.52","TRUE","101.52","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
3581,2837,3721,2881,96.2422256469727,2,1,23,"UCD_Lehmann_0260","0260","0260_1_54","0260_1_23","case",3648.74466278206,2834.70318530694,NA,NA,"87.45","TRUE","87.45","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
3580,2899,3721,2943,96.6498107910156,2,1,24,"UCD_Lehmann_0260","0260","0260_1_55","0260_1_24","case",3649.15770936175,2896.70382556592,NA,NA,"74.25","TRUE","74.25","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
3581,2962,3722,3005,32.2044906616211,2,1,25,"UCD_Lehmann_0260","0260","0260_1_56","0260_1_25","case",3651.07795613996,2959.18232308555,NA,NA,"95.70","TRUE","95.70","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
3581,3024,3722,3066,96.4283905029297,2,1,26,"UCD_Lehmann_0260","0260","0260_1_57","0260_1_26","case",3651.98358566361,3020.67565471725,NA,NA,"91.69","TRUE","91.69","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
3582,3086,3723,3129,56.5590057373047,2,1,27,"UCD_Lehmann_0260","0260","0260_1_58","0260_1_27","case",3653.90383244183,3083.15415223688,NA,NA,"73.93","TRUE","73.93","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
3583,3137,3721,3211,96.6372528076172,2,1,28,"UCD_Lehmann_0260","0260","0260_1_59","0260_1_28","case",3654.38314459642,3149.65430456647,NA,NA,"88.15","TRUE","88.15","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
3554,3273,3725,3316,95.921989440918,2,1,29,"UCD_Lehmann_0260","0260","0260_1_60","0260_1_29","case",3643.65894479486,3270.32530994314,NA,NA,"105.52","TRUE","105.52","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
3583,3335,3722,3378,96.3904113769531,2,1,30,"UCD_Lehmann_0260","0260","0260_1_61","0260_1_30","case",3657.57052758638,3332.12715347741,NA,NA,"95.94","TRUE","95.94","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
3554,3460,3723,3502,90.8640441894531,2,1,31,"UCD_Lehmann_0260","0260","0260_1_62","0260_1_31","case",3645.4053931612,3456.81981366403,NA,NA,"124.64","TRUE","124.64","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1714,2154,1856,2216,95.7971725463867,3,2,1,"UCD_Lehmann_0260","0260","0260_2_63","0260_2_1",NA,1773.02188028303,2188.25439134557,NA,NA,"2.68","TRUE","2.68","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1719,2575,1859,2637,85.6162414550781,3,2,2,"UCD_Lehmann_0260","0260","0260_2_64","0260_2_2",NA,1783.22095924215,2609.14984010736,NA,NA,"6.95","TRUE","6.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1996,2154,2176,2216,96.4554748535156,4,2,1,"UCD_Lehmann_0260","0260","0260_2_65","0260_2_1",NA,2073.98924322841,2183.82196066882,NA,NA,"29.50","TRUE","29.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2002,2575,2183,2637,96.5472259521484,4,2,2,"UCD_Lehmann_0260","0260","0260_2_66","0260_2_2",NA,2086.68805111564,2604.68059522233,NA,NA,"76.45","TRUE","76.45","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1594,3145,1694,3233,62.0374069213867,5,3,1,"UCD_Lehmann_0260","0260","0260_3_67","0260_3_1","o>",1646.8217547819,3194.22185022458,NA,NA,"395","number","395","number",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1593,3474,1700,3517,94.9357299804688,5,3,2,"UCD_Lehmann_0260","0260","0260_3_68","0260_3_2","o>",1653.83490564498,3500.65180260354,NA,NA,"5.29","TRUE","5.29","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1594,3536,1701,3580,53.8143501281738,5,3,3,"UCD_Lehmann_0260","0260","0260_3_69","0260_3_3","o>",1655.75515242319,3563.13030012318,NA,NA,"5.96","TRUE","5.96","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1599,4517,1691,4550,10.1242141723633,5,3,4,"UCD_Lehmann_0260","0260","0260_3_70","0260_3_4","o>",1667.6203275654,4538.56134208301,NA,NA,"1326","number","1326","number",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1841,3156,1981,3233,66.8530883789062,6,3,1,"UCD_Lehmann_0260","0260","0260_3_71","0260_3_1",NA,1913.87379556309,3195.78949642228,NA,NA,"12.50","TRUE","12.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1841,3472,1982,3516,95.6438598632812,6,3,2,"UCD_Lehmann_0260","0260","0260_3_72","0260_3_2",NA,1918.78408350049,3495.24965916914,NA,NA,"58.30","TRUE","58.30","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1841,3535,1981,3579,96.7166442871094,6,3,3,"UCD_Lehmann_0260","0260","0260_3_73","0260_3_3",NA,1919.21185576349,3558.25019099936,NA,NA,"64.37","TRUE","64.37","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1841,4517,1981.6,4550,0,6,3,4,"UCD_Lehmann_0260","0260","0260_3_74","0260_3_4",NA,1933.8914529885,4534.63989261717,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
2329,364,2421,395,92.9119110107422,1,1,1,"UCD_Lehmann_0267","0267","0267_1_1","0267_1_1","Bottle",2360.88244730978,385.015788360994,"1.09","David","1.09","TRUE","1.09","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2332,446,2418,509,92.3932495117188,1,1,4,"UCD_Lehmann_0267","0267","0267_1_2","0267_1_4","Bottle",2361.73764778862,483.012056821283,".79","David","1.39","TRUE","1.39","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2354,515,2422,546,8.86845397949219,1,1,5,"UCD_Lehmann_0267","0267","0267_1_3","0267_1_5","Bottle",2375.19965916987,535.896593782205,"2.58","David","«79","FALSE","79","number",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
2329,565,2424,594,91.1945343017578,1,1,6,"UCD_Lehmann_0267","0267","0267_1_4","0267_1_6","Bottle",2364.12769729405,584.995083170581,"1.39","David","2.58","TRUE","2.58","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2332,615,2422,646,62.4045486450195,1,1,7,"UCD_Lehmann_0267","0267","0267_1_5","0267_1_7","Bottle",2365.072731566,635.988777979104,".79","David","1.539","price*","1.539","price*",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3
2355,666,2423,696,69.377197265625,1,1,8,"UCD_Lehmann_0267","0267","0267_1_6","0267_1_8","Bottle",2377.51296468544,686.382136667864,"2.99","David","«19","FALSE","19","number",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
2333,968,2426,998,64.1954040527344,1,1,9,"UCD_Lehmann_0267","0267","0267_1_7","0267_1_9","Bottle",2370.64874013684,988.453539520479,"1.59","David","2.50","TRUE","2.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2336,1019,2425,1049,73.7867050170898,1,1,10,"UCD_Lehmann_0267","0267","0267_1_8","0267_1_10","Bottle",2372.09375537032,1039.44287106125,"1.45","David","1.59","TRUE","1.59","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2336,1069,2424,1097,73.3731689453125,1,1,11,"UCD_Lehmann_0267","0267","0267_1_9","0267_1_11","Bottle",2372.0213746482,1088.44536855915,".83","David","1.45","TRUE","1.45","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2358,1126,2425,1155,82.3193054199219,1,1,12,"UCD_Lehmann_0267","0267","0267_1_10","0267_1_12","Bottle",2384.0227125546,1145.84282397711,"2.49","David",".83",".price","83","number",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
2334,1169,2426,1198,76.4537734985352,1,1,13,"UCD_Lehmann_0267","0267","0267_1_11","0267_1_13","Bottle",2372.89839146579,1188.9415418271,"1.35","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2337,1215,2427,1272,94.2359771728516,1,1,14,"UCD_Lehmann_0267","0267","0267_1_12","0267_1_14","Bottle",2375.42190744182,1248.92180413995,"2.19","David","1.35","TRUE","1.35","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2334,1270,2426,1299,85.7322311401367,1,1,15,"UCD_Lehmann_0267","0267","0267_1_13","0267_1_15","Bottle",2373.77977155113,1289.93769605658,"1.19","David","2.19","TRUE","2.19","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2337,1320,2426,1350,95.6714324951172,1,1,16,"UCD_Lehmann_0267","0267","0267_1_14","0267_1_16","Bottle",2375.72040447839,1340.42268336807,"1.99","David","1.19","TRUE","1.19","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2338,1370,2427,1400,96.0712280273438,1,1,17,"UCD_Lehmann_0267","0267","0267_1_15","0267_1_17","Bottle",2377.15669317637,1390.41205298578,"1.09","David","1.99","TRUE","1.99","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2338,1420,2427,1450,86.3317184448242,1,1,18,"UCD_Lehmann_0267","0267","0267_1_16","0267_1_18","Bottle",2377.59301995129,1440.41014913899,"4.18","David","1.09","TRUE","1.09","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2335,1470,2429,1498,96.8546142578125,1,1,19,"UCD_Lehmann_0267","0267","0267_1_17","0267_1_19","Bottle",2377.52063922918,1489.41264663688,"10.00","David","4.18","TRUE","4.18","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2339,1570,2429,1600,66.5148391723633,1,1,21,"UCD_Lehmann_0267","0267","0267_1_18","0267_1_21","Bottle",2380.40194316065,1590.39134779537,".99","David","1.89","TRUE","1.89","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2337,1819,2430,1850,92.237907409668,1,1,23,"UCD_Lehmann_0267","0267","0267_1_19","0267_1_23","Bottle",2382.07923280596,1839.88621086763,"2.79","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2338,1871,2430,1901,82.6081466674805,1,1,24,"UCD_Lehmann_0267","0267","0267_1_20","0267_1_24","Bottle",2383.02863034566,1891.37988663768,"2.79","David","2.79","TRUE","2.79","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2338,1921,2431,1951,84.2163391113281,1,1,25,"UCD_Lehmann_0267","0267","0267_1_21","0267_1_25","Bottle",2383.96493808211,1941.37361952314,"3.99","David","2.79","TRUE","2.79","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2340,1971,2431,2001,96.1116561889648,1,1,26,"UCD_Lehmann_0267","0267","0267_1_22","0267_1_26","Bottle",2385.40122678009,1991.36298914085,"4.39","David","3.99","TRUE","3.99","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2338,2022,2432,2051,84.4145126342773,1,1,27,"UCD_Lehmann_0267","0267","0267_1_23","0267_1_27","Bottle",2385.34193586123,2041.86542952334,"2.29","David","4.39","TRUE","4.39","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2340,2072,2432,2102,95.0610427856445,1,1,28,"UCD_Lehmann_0267","0267","0267_1_24","0267_1_28","Bottle",2386.78258782696,2092.35478010258,"3.69","David","2.29","TRUE","2.29","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2342,2122,2432,2152,88.4435729980469,1,1,29,"UCD_Lehmann_0267","0267","0267_1_25","0267_1_29","Bottle",2388.21887652494,2142.34414972029,"2.49","David","3.69","TRUE","3.69","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2342,2175,2432,2204,81.2361831665039,1,1,30,"UCD_Lehmann_0267","0267","0267_1_26","0267_1_30","Bottle",2388.67701963861,2194.84215068116,"2.49","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2341,2223,2432,2251,77.7246475219727,1,1,31,"UCD_Lehmann_0267","0267","0267_1_27","0267_1_31","Bottle",2388.59154911325,2242.34470529446,"2.49","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2341,2273,2433,2301,84.6132659912109,1,1,32,"UCD_Lehmann_0267","0267","0267_1_28","0267_1_32","Bottle",2389.5278568497,2292.33843817992,"1.35","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2344,2373,2434,2403,96.4555969238281,1,1,35,"UCD_Lehmann_0267","0267","0267_1_29","0267_1_35","Bottle",2392.40916078116,2393.31713933841,"2.99","David","3.99","TRUE","3.99","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2343,2424,2433,2453,83.135009765625,1,1,36,"UCD_Lehmann_0267","0267","0267_1_30","0267_1_36","Bottle",2391.84988890076,2443.82394298864,"4.79","David","2.79","TRUE","2.79","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2345,2624,2437,2654,88.3807601928711,1,1,37,"UCD_Lehmann_0267","0267","0267_1_31","0267_1_37","Bottle",2396.59944503738,2644.29012895652,"2.29","David","2.99","TRUE","2.99","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2343,2674,2438,2705,86.1112670898438,1,1,38,"UCD_Lehmann_0267","0267","0267_1_32","0267_1_38","Bottle",2396.54015411852,2694.79256933901,"4.99","David","4.79","TRUE","4.79","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2345,2724,2437,2755,93.3784713745117,1,1,40,"UCD_Lehmann_0267","0267","0267_1_33","0267_1_40","Bottle",2397.47646185497,2744.78630222446,"1.99","David","2.29","TRUE","2.29","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2344,2775,2439,2805,95.4641647338867,1,1,41,"UCD_Lehmann_0267","0267","0267_1_34","0267_1_41","Bottle",2398.41713285917,2795.28001607146,"6.25","David","4.99","TRUE","4.99","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2346,2825,2438,2854,79.5795211791992,1,1,42,"UCD_Lehmann_0267","0267","0267_1_35","0267_1_42","Bottle",2399.34907732787,2844.77376799538,"2.79","David","2.79","TRUE","2.79","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2350,3025,2438,3054,85.1221618652344,1,1,43,"UCD_Lehmann_0267","0267","0267_1_36","0267_1_43","Bottle",2403.09430827367,3044.74869953722,"2.49","David","1.99","TRUE","1.99","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2348,3224,2440,3254,78.5771179199219,1,1,44,"UCD_Lehmann_0267","0267","0267_1_37","0267_1_44","Bottle",2404.8352521056,3244.24110318852,"3.75","David","6.25","TRUE","6.25","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2348,3275,2439,3304,96.2204818725586,1,1,45,"UCD_Lehmann_0267","0267","0267_1_38","0267_1_45","Bottle",2404.77596118673,3294.74354357101,"3.49","David","2.79","TRUE","2.79","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2348,3324,2440,3354,92.3886795043945,1,1,46,"UCD_Lehmann_0267","0267","0267_1_39","0267_1_46","Bottle",2405.70790565543,3344.23729549494,"2.49","David","2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2350,3375,2440,3403,84.4583206176758,1,1,47,"UCD_Lehmann_0267","0267","0267_1_40","0267_1_47","Bottle",2407.14419435342,3394.22666511265,"1.35","David","3,75","pr,ice","3.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2350,3425,2441,3454,91.8617553710938,1,1,48,"UCD_Lehmann_0267","0267","0267_1_41","0267_1_48","Bottle",2408.08486535762,3444.72037895964,NA,NA,"3.49","TRUE","3.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2349,3475,2441,3505,71.3039703369141,1,1,49,"UCD_Lehmann_0267","0267","0267_1_42","0267_1_49","Bottle",2408.02557443875,3495.22281934213,NA,NA,"2.49","TRUE","2.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2353,3524,2442,3553,79.9859771728516,1,1,50,"UCD_Lehmann_0267","0267","0267_1_43","0267_1_50","Bottle",2410.94871621808,3543.699156272,NA,NA,"1.35","TRUE","1.35","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2533,366,2645,395,84.932487487793,2,1,1,"UCD_Lehmann_0267","0267","0267_1_44","0267_1_1","Case",2574.88302538101,384.148271687406,NA,NA,"12.50","TRUE","12.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2533,417,2646,446,93.647087097168,2,1,2,"UCD_Lehmann_0267","0267","0267_1_45","0267_1_2","Case",2575.82805965296,435.14196649593,NA,NA,"14,50","pr,ice","14.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2532,466,2646,496,91.0932922363281,2,1,3,"UCD_Lehmann_0267","0267","0267_1_46","0267_1_3","Case",2575.7600421986,484.644444955356,NA,NA,"15. 50","number","50","number",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
2533,517,2645,546,46.944091796875,2,1,5,"UCD_Lehmann_0267","0267","0267_1_47","0267_1_5","Case",2576.20073224126,535.142522070096,NA,NA,"17.50","TRUE","17.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2533,567,2645,597,56.4687423706055,2,1,6,"UCD_Lehmann_0267","0267","0267_1_48","0267_1_6","Case",2576.64142228393,585.640599184837,NA,NA,"14.50","TRUE","14.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2534,617,2647,646,59.1574287414551,2,1,7,"UCD_Lehmann_0267","0267","0267_1_49","0267_1_7","Case",2578.5733286757,635.125624573266,NA,NA,"15.30","TRUE","15.30","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2533,667,2648,697,95.4661483764648,2,1,8,"UCD_Lehmann_0267","0267","0267_1_50","0267_1_8","Case",2579.01401871837,685.623701688006,NA,NA,"17.50","TRUE","17.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2584,971,2650,998,89.1490783691406,2,1,9,"UCD_Lehmann_0267","0267","0267_1_51","0267_1_9","Case",2608.15278666782,987.880930224211,NA,NA,".50",".price","50","number",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
2536,1122,2650,1151,86.9164276123047,2,1,12,"UCD_Lehmann_0267","0267","0267_1_52","0267_1_12","Case",2585.48013391004,1140.08457938193,NA,NA,"18. 00","number","18. 00","number",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3
2535,1170,2650,1199,92.1806182861328,2,1,13,"UCD_Lehmann_0267","0267","0267_1_53","0267_1_13","Case",2585.39902665243,1188.08711495676,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2534,1220,2650,1249,92.6308212280273,2,1,14,"UCD_Lehmann_0267","0267","0267_1_54","0267_1_14","Case",2585.33537246581,1238.08957437771,NA,NA,"29.95","TRUE","29.95","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2535,1270,2648,1298,66.2474212646484,2,1,15,"UCD_Lehmann_0267","0267","0267_1_55","0267_1_15","Case",2585.26735501145,1287.59205283714,NA,NA,"24.75","TRUE","24.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2535,1318,2650,1348,93.5871505737305,2,1,16,"UCD_Lehmann_0267","0267","0267_1_56","0267_1_16","Case",2586.69491717393,1336.58146053179,NA,NA,"26.75","TRUE","26.75","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2536,1469,2652,1498,95.6879806518555,2,1,19,"UCD_Lehmann_0267","0267","0267_1_57","0267_1_19","Case",2589.50820365104,1487.0626401497,NA,NA,"23.65","TRUE","23.65","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2537,1521,2652,1549,92.9834747314453,2,1,20,"UCD_Lehmann_0267","0267","0267_1_58","0267_1_20","Case",2590.45760119073,1538.55631591975,NA,NA,"27.00","TRUE","27.00","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2537,1569,2652,1597,94.3556289672852,2,1,21,"UCD_Lehmann_0267","0267","0267_1_59","0267_1_21","Case",2590.87647489466,1586.55448822683,NA,NA,"21.50","TRUE","21.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2538,1619,2652,1648,94.097900390625,2,1,22,"UCD_Lehmann_0267","0267","0267_1_60","0267_1_22","Case",2591.81714589886,1637.04820207382,NA,NA,"23.50","TRUE","23.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2538,1805,2653,1859,95.7395782470703,2,1,23,"UCD_Lehmann_0267","0267","0267_1_61","0267_1_23","Case",2594.04934415682,1835.53628053431,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2540,1869,2654,1898,94.0832977294922,2,1,24,"UCD_Lehmann_0267","0267","0267_1_62","0267_1_24","Case",2595.99870361958,1887.02122976887,NA,NA,"31.50","TRUE","31.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2540,1919,2654,1948,96.3072662353516,2,1,25,"UCD_Lehmann_0267","0267","0267_1_63","0267_1_25","Case",2596.4350303945,1937.01932592208,NA,NA,"31.50","TRUE","31.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2539,1969,2656,1998,93.4845352172852,2,1,26,"UCD_Lehmann_0267","0267","0267_1_64","0267_1_26","Case",2597.37133813095,1987.01305880754,NA,NA,"45.75","TRUE","45.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2539,2020,2655,2050,95.1057281494141,2,1,27,"UCD_Lehmann_0267","0267","0267_1_65","0267_1_27","Case",2597.32077374758,2038.51546111309,NA,NA,"49.00","TRUE","49.00","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2541,2064,2656,2107,95.6251525878906,2,1,28,"UCD_Lehmann_0267","0267","0267_1_66","0267_1_28","Case",2599.26140667485,2089.00044842458,NA,NA,"51.00","TRUE","51.00","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2539,2120,2656,2149,96.0746994018555,2,1,29,"UCD_Lehmann_0267","0267","0267_1_67","0267_1_29","Case",2598.6890449912,2138.00730919023,NA,NA,"42.50","TRUE","42.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2542,2171,2656,2201,95.2229080200195,2,1,30,"UCD_Lehmann_0267","0267","0267_1_68","0267_1_30","Case",2600.63840445396,2189.49225842478,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2541,2219,2657,2249,95.8439331054688,2,1,31,"UCD_Lehmann_0267","0267","0267_1_69","0267_1_31","Case",2601.05727815789,2237.49043073186,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2542,2257,2657,2311,93.8683776855469,2,1,33,"UCD_Lehmann_0267","0267","0267_1_70","0267_1_33","Case",2601.99358589434,2287.48416361732,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2542,2307,2658,2361,94.9284591674805,2,1,34,"UCD_Lehmann_0267","0267","0267_1_71","0267_1_34","Case",2602.92989363079,2337.47789650278,NA,NA,"29.95","TRUE","29.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2542,2369,2657,2399,95.7396469116211,2,1,35,"UCD_Lehmann_0267","0267","0267_1_72","0267_1_35","Case",2602.86623944417,2387.48035592374,NA,NA,"45.75","TRUE","45.75","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2544,2419,2659,2449,95.5270385742188,2,1,36,"UCD_Lehmann_0267","0267","0267_1_73","0267_1_36","Case",2605.30249006522,2437.46099900595,NA,NA,"31.50","TRUE","31.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
2547,2619,2659,2649,37.1229934692383,2,1,37,"UCD_Lehmann_0267","0267","0267_1_74","0267_1_37","Case",2608.54774004949,2637.44029381554,NA,NA,"34.50","TRUE","34.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2545,2645,2660,2712,96.5508651733398,2,1,39,"UCD_Lehmann_0267","0267","0267_1_75","0267_1_39","Case",2608.43608991764,2681.94296265964,NA,NA,"54. 00","number","54. 00","number",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
2546,2770,2660,2801,95.0406341552734,2,1,41,"UCD_Lehmann_0267","0267","0267_1_76","0267_1_41","Case",2609.8698101775,2788.93452515976,NA,NA,"56. 50","number","56. 50","number",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
2548,3217,2661,3249,77.1757431030273,2,1,44,"UCD_Lehmann_0267","0267","0267_1_77","0267_1_44","Case",2615.27487769762,3236.40439592773,NA,NA,"67.50","TRUE","67.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2549,3267,2661,3298,82.0254058837891,2,1,45,"UCD_Lehmann_0267","0267","0267_1_78","0267_1_45","Case",2616.20682216632,3285.89814785166,NA,NA,"31.50","TRUE","31.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2548,3315,2661,3347,95.5658874511719,2,1,46,"UCD_Lehmann_0267","0267","0267_1_79","0267_1_46","Case",2616.13007817646,3334.40066438802,NA,NA,"27.95","TRUE","27.95","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2546,3366,2661,3397,79.01220703125,2,1,47,"UCD_Lehmann_0267","0267","0267_1_80","0267_1_47","Case",2615.57080629606,3384.90746803826,NA,NA,"40. 50","number","40. 50","number",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
2550,3415,2661,3447,93.3569564819336,2,1,48,"UCD_Lehmann_0267","0267","0267_1_81","0267_1_48","Case",2618.00269364936,3434.38813015894,NA,NA,"38.75","TRUE","38.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
