X,d7101s-010,4000,6000
X,d7101s-011,4000,6000
X,d7101s-012,4000,6000
X,d7101s-013,4000,6000
X,d7101s-014,4000,6000
X,d7101s-015,4000,6000
X,d7101s-016,4000,6000
X,d7101s-018,4000,6000
X,d7101s-019,4000,6000
X,d7101s-020,4000,6000
X,d7101s-021,4000,6000
X,d7101s-022,4000,6000
X,d7101s-023,4000,6000
X,d7101s-024,4000,6000
X,d7101s-025,4000,6000
X,d7101s-026,4000,6000
X,d7101s-027,4000,6000
X,d7101s-028,4000,6000
X,d7101s-029,4000,6000
X,d7101s-030,4000,6000
X,d7101s-031,4000,6000
X,d7101s-032,4000,6000
X,d7101s-033,4000,6000
X,d7101s-034,4000,6000
X,d7101s-035,4000,6000
X,d7101s-036,4000,6000
X,d7101s-037,4000,6000
X,d7101s-038,4000,6000
X,d7101s-039,4000,6000
X,d7101s-040,4000,6000
X,d7101s-041,4000,6000
X,d7101s-042,4000,6000
X,d7101s-043,4000,6000
X,d7101s-044,4000,6000
X,d7101s-045,4000,6000
X,d7101s-046,4000,6000
X,d7101s-047,4000,6000
X,d7160g-000,6000,4000
X,d7160g-001,6000,4000
X,d7160g-002,6000,4000
X,d7160g-003,6000,4000
X,d7160g-004,6000,4000
X,d7160g-005,6000,4000
X,d7160g-006,6000,4000
X,d7160g-007,6000,4000
X,d7160g-008,6000,4000
X,d7160g-009,6000,4000
X,d7160g-010,6000,4000
X,d7160g-011,6000,4000
X,d7160g-012,6000,4000
X,d7160g-013,6000,4000
X,d7160g-014,6000,4000
X,d7160g-015,6000,4000
X,d7160g-016,6000,4000
X,d71c7v-000,4000,6000
X,d71c7v-001,4000,6000
X,d71c7v-002,4000,6000
X,d71c7v-003,4000,6000
X,d71c7v-004,4000,6000
X,d71c7v-005,4000,6000
X,d71c7v-006,4000,6000
X,d71c7v-007,4000,6000
X,d71c7v-008,4000,6000
X,d71c7v-009,4000,6000
X,d71c7v-010,4000,6000
X,d71c7v-011,4000,6000
X,d71c7v-012,4000,6000
X,d71c7v-013,4000,6000
X,d71c7v-014,4000,6000
X,d71c7v-015,4000,6000
X,d71g6h-000,4000,6000
X,d71g6h-001,4000,6000
X,d71g6h-002,4000,6000
X,d71g6h-003,4000,6000
X,d71s3g-000,4000,6000
X,d71s3g-001,4000,6000
X,d71s3g-002,4000,6000
X,d71s3g-003,4000,6000
X,d71s3g-004,4000,6000
X,d71s3g-005,4000,6000
X,d71s3g-006,4000,6000
X,d71s3g-007,4000,6000
X,d71s3g-008,6000,4000
X,d71s3g-009,5973,3982
X,d72013-000,4000,6000
X,d72013-001,4000,6000
X,d72013-002,4000,6000
X,d72013-003,4000,6000
X,d72013-004,4000,6000
X,d72013-005,4000,6000
X,d72013-006,4000,6000
X,d72013-007,4000,6000
X,d72013-008,4000,6000
X,d72013-009,4000,6000
X,d72013-010,4000,6000
X,d72013-011,4000,6000
X,d72013-012,4000,6000
X,d72013-013,4000,6000
X,d72013-014,4000,6000
X,d72013-015,4000,6000
X,d72013-016,4000,6000
X,d72013-017,4000,6000
X,d72013-018,4000,6000
X,d72013-019,4000,6000
X,d72013-020,4000,6000
X,d72013-021,4000,6000
X,d7259v-000,4000,6000
X,d7259v-001,4000,6000
X,d7259v-002,4000,6000
X,d7259v-003,4000,6000
X,d7259v-004,4000,6000
X,d7259v-005,4000,6000
X,d7259v-006,4000,6000
X,d7259v-007,4000,6000
X,d7259v-008,4000,6000
X,d7259v-009,4000,6000
X,d7259v-010,4000,6000
X,d7259v-011,4000,6000
X,d7259v-012,4000,6000
X,d7259v-013,4000,6000
X,d7259v-014,4000,6000
X,d7259v-015,4000,6000
X,d72c75-000,4000,6000
X,d72c75-001,4000,6000
X,d72c75-002,4000,6000
X,d72c75-003,4000,6000
X,d72c75-004,4000,6000
X,d72c75-005,4000,6000
X,d72c75-006,4000,6000
X,d72c75-007,4000,6000
X,d72c75-008,4000,6000
X,d72c75-009,4000,6000
X,d72c75-010,4000,6000
X,d72c75-011,4000,6000
X,d72c75-012,4000,6000
X,d72c75-013,4000,6000
X,d72c75-014,4000,6000
X,d72c75-015,4000,6000
X,d72c75-016,4000,6000
X,d72c75-017,4000,6000
X,d72c75-018,4000,6000
X,d72c75-019,4000,6000
X,d72c75-020,4000,6000
X,d72c75-021,4000,6000
X,d72c75-022,4000,6000
X,d72c75-023,4000,6000
X,d72g6t-000,4000,6000
X,d72g6t-001,4000,6000
X,d72g6t-002,4000,6000
X,d72g6t-003,4000,6000
X,d72g6t-004,4000,6000
X,d72g6t-005,4000,6000
X,d72g6t-006,4000,6000
X,d72g6t-007,4000,6000
X,d72g6t-008,4000,6000
X,d72g6t-009,4000,6000
X,d72g6t-010,4000,6000
X,d72g6t-011,4000,6000
X,d72g6t-012,4000,6000
X,d72g6t-013,4000,6000
X,d72g6t-014,4000,6000
X,d72g6t-015,4000,6000
X,d72g6t-016,4000,6000
X,d72g6t-017,4000,6000
X,d72g6t-018,4000,6000
X,d72g6t-019,4000,6000
X,d72g6t-020,4000,6000
X,d72g6t-021,4000,6000
X,d72g6t-022,4000,6000
X,d72g6t-023,4000,6000
X,d72p44-017,4000,6000
X,d72p44-000,4000,6000
X,d72p44-001,4000,6000
X,d72p44-002,4000,6000
X,d72p44-003,4000,6000
X,d72p44-004,4000,6000
X,d72p44-005,4000,6000
X,d72p44-006,4000,6000
X,d72p44-007,4000,6000
X,d72p44-008,4000,6000
X,d72p44-009,4000,6000
X,d72p44-010,4000,6000
X,d72p44-011,4000,6000
X,d72p44-012,4000,6000
X,d72p44-013,4000,6000
X,d72p44-014,4000,6000
X,d72p44-015,4000,6000
X,d72p44-016,4000,6000
X,d72p44-018,4000,6000
X,d72p44-019,4000,6000
X,d72p44-020,4000,6000
X,d72p44-021,4000,6000
X,d72p44-022,4000,6000
X,d72p44-023,4000,6000
X,d72p44-024,4000,6000
X,d72p44-025,4000,6000
X,d72p44-026,4000,6000
X,d72p44-027,4000,6000
X,d72p44-028,4000,6000
X,d72p44-029,4000,6000
X,d72p44-030,4000,6000
X,d72p44-031,4000,6000
X,d72p44-032,4000,6000
X,d72p44-033,4000,6000
X,d72p44-034,4000,6000
X,d72p44-035,4000,6000
X,d72p44-036,4000,6000
X,d72p44-037,4000,6000
X,d72p44-038,4000,6000
X,d72p44-039,4000,6000
X,d72p44-040,4000,6000
X,d72p44-041,4000,6000
X,d72p44-042,4000,6000
X,d72p44-043,4000,6000
X,d72p44-044,4000,6000
X,d72p44-045,4000,6000
X,d72p44-046,4000,6000
X,d72p44-047,4000,6000
X,d72p44-048,4000,6000
X,d72p44-049,4000,6000
X,d72p44-050,4000,6000
X,d72p44-051,4000,6000
X,d72s3s-000,4000,6000
X,d72s3s-001,3862,5793
X,d72s3s-002,4000,6000
X,d72s3s-003,4000,6000
X,d72s3s-004,4000,6000
X,d72s3s-005,4000,6000
X,d72s3s-006,4000,6000
X,d72s3s-007,4000,6000
X,d72s3s-008,4000,6000
X,d72s3s-009,4000,6000
X,d72s3s-010,4000,6000
X,d72s3s-011,4000,6000
X,d72s3s-012,4000,6000
X,d72s3s-013,4000,6000
X,d72s3s-014,4000,6000
X,d72s3s-015,4000,6000
X,d72s3s-016,4000,6000
X,d72s3s-017,4000,6000
X,d72s3s-018,4000,6000
X,d72s3s-019,4000,6000
X,d72s3s-020,4000,6000
X,d72s3s-021,4000,6000
X,d72s3s-022,4000,6000
X,d72s3s-023,4000,6000
X,d7301d-000,4000,6000
X,d7301d-001,4000,6000
X,d7301d-002,4000,6000
X,d7301d-003,4000,6000
X,d7301d-004,4000,6000
X,d7301d-005,4000,6000
X,d7302s-017,4000,6000
X,d7302s-000,4000,6000
X,d7302s-001,4000,6000
X,d7302s-002,4000,6000
X,d7302s-003,4000,6000
X,d7302s-004,4000,6000
X,d7302s-005,4000,6000
X,d7302s-006,4000,6000
X,d7302s-007,4000,6000
X,d7302s-008,4000,6000
X,d7302s-009,4000,6000
X,d7302s-010,4000,6000
X,d7302s-011,4000,6000
X,d7302s-012,4000,6000
X,d7302s-013,4000,6000
X,d7302s-014,4000,6000
X,d7302s-015,4000,6000
X,d7302s-016,4000,6000
X,d7302s-018,4000,6000
X,d7302s-019,4000,6000
X,d7302s-020,4000,6000
X,d7302s-021,4000,6000
X,d7302s-022,4000,6000
X,d7302s-023,4000,6000
X,d7302s-024,4000,6000
X,d7302s-025,4000,6000
X,d7302s-026,4000,6000
X,d7302s-027,4000,6000
X,d7302s-028,4000,6000
X,d7302s-029,4000,6000
X,d7302s-030,4000,6000
X,d7302s-031,4000,6000
X,d7302s-032,4000,6000
X,d7302s-033,4000,6000
X,d7302s-034,4000,6000
X,d7302s-035,4000,6000
X,d7302s-036,4000,6000
X,d7302s-037,4000,6000
X,d7302s-038,4000,6000
X,d7302s-039,4000,6000
X,d7302s-040,6000,4000
X,d73595-000,6000,4000
X,d73595-001,6000,4000
X,d7388t-000,6000,4000
X,d7388t-001,6000,4000
X,d7388t-002,6000,4000
X,d7388t-003,6000,4000
X,d7388t-004,6000,4000
X,d7388t-005,6000,4000
X,d7388t-006,6000,4000
X,d7388t-007,6000,4000
X,d7388t-008,6000,4000
X,d7388t-009,6000,4000
X,d7388t-010,6000,4000
X,d7388t-011,6000,4000
X,d7388t-012,6000,4000
X,d7388t-013,6000,4000
X,d7388t-014,6000,4000
X,d7388t-015,6000,4000
X,d7388t-016,6000,4000
X,d7388t-017,6000,4000
X,d7388t-018,6000,4000
X,d7388t-019,6000,4000
X,d7388t-020,6000,4000
X,d7388t-021,6000,4000
X,d7388t-022,6000,4000
X,d7388t-023,6000,4000
X,d7388t-024,6000,4000
X,d7388t-025,6000,4000
X,d7388t-026,6000,4000
X,d73g64-000,4000,6000
X,d73g64-001,4000,6000
X,d73g64-002,4000,6000
X,d73g64-003,4000,6000
X,d73g64-004,4000,6000
X,d73g64-005,4000,6000
X,d73g64-006,4000,6000
X,d73g64-007,4000,6000
X,d73g64-008,4000,6000
X,d73g64-009,4000,6000
X,d73g64-010,4000,6000
X,d73g64-011,4000,6000
X,d73k5s-000,4000,6000
X,d73k5s-001,4000,6000
X,d73k5s-002,4000,6000
X,d73k5s-003,4000,6000
X,d73k5s-004,4000,6000
X,d73k5s-005,4000,6000
X,d73k5s-006,4000,6000
X,d73k5s-007,4000,6000
X,d73k5s-008,4000,6000
X,d73k5s-009,4000,6000
X,d73k5s-010,4000,6000
X,d73k5s-011,4000,6000
X,d73k5s-012,4000,6000
X,d73k5s-013,4000,6000
X,d73k5s-014,4000,6000
X,d73k5s-015,4000,6000
X,d73k5s-016,4000,6000
X,d73k5s-017,4000,6000
X,d73k5s-018,4000,6000
X,d73k5s-019,4000,6000
X,d73k5s-020,4000,6000
X,d73k5s-021,4000,6000
X,d73k5s-022,4000,6000
X,d73k5s-023,4000,6000
X,d73k5s-024,4000,6000
X,d73k5s-025,4000,6000
X,d73k5s-026,4000,6000
X,d73k5s-027,4000,6000
X,d73k5s-028,4000,6000
X,d73k5s-029,4000,6000
X,d73k5s-030,4000,6000
X,d73k5s-031,4000,6000
X,d73s33-000,4000,6000
X,d73s33-001,4000,6000
X,d73s33-002,4000,6000
X,d73s33-003,4000,6000
X,d73s33-004,4000,6000
X,d73s33-005,4000,6000
X,d73s33-006,4000,6000
X,d73s33-007,4000,6000
X,d73w2r-000,4000,6000
X,d73w2r-001,4000,6000
X,d73w2r-002,4000,6000
X,d73w2r-003,4000,6000
X,d73w2r-004,4000,6000
X,d73w2r-005,4000,6000
X,d73w2r-006,4000,6000
X,d73w2r-007,4000,6000
X,d73w2r-008,4000,6000
X,d73w2r-009,4000,6000
X,d73w2r-010,4000,6000
X,d73w2r-011,4000,6000
X,d73w2r-012,4000,6000
X,d73w2r-013,4000,6000
X,d73w2r-014,4000,6000
X,d73w2r-015,4000,6000
X,d73w2r-016,4000,6000
X,d73w2r-017,4000,6000
X,d73w2r-018,4000,6000
X,d7401q-000,4000,6000
X,d7401q-001,4000,6000
X,d7401q-002,4000,6000
X,d7401q-003,4000,6000
X,d7401q-004,4000,6000
X,d7401q-005,4000,6000
X,d7401q-006,4000,6000
X,d7401q-007,4000,6000
X,d7459g-000,4000,6000
X,d7459g-001,4000,6000
X,d7459g-002,4000,6000
X,d7459g-003,4000,6000
X,d7459g-004,4000,6000
X,d7459g-005,4000,6000
X,d7459g-006,4000,6000
X,d7459g-007,4000,6000
X,d7459g-008,4000,6000
X,d7459g-009,4000,6000
X,d7459g-010,4000,6000
X,d7459g-011,4000,6000
X,d7459g-012,4000,6000
X,d7459g-013,4000,6000
X,d7459g-014,4000,6000
X,d7459g-015,4000,6000
X,d7459g-016,4000,6000
X,d7459g-017,4000,6000
X,d7459g-018,4000,6000
X,d7459g-019,4000,6000
X,d7459g-020,4000,6000
X,d7459g-021,4000,6000
X,d7459g-022,4000,6000
X,d7459g-023,4000,6000
X,d7459g-024,4000,6000
X,d7459g-025,4000,6000
X,d7459g-026,4000,6000
X,d7459g-027,4000,6000
X,d7459g-028,4000,6000
X,d7459g-029,4000,6000
X,d7459g-030,4000,6000
X,d7459g-031,4000,6000
X,d74884-000,6000,4000
X,d74884-001,6000,4000
X,d74884-002,6000,4000
X,d74884-003,6000,4000
X,d74884-004,6000,4000
X,d74884-005,6000,4000
X,d74884-006,6000,4000
X,d74884-007,6000,4000
X,d74884-008,6000,4000
X,d74884-009,6000,4000
X,d74884-010,6000,4000
X,d74884-011,6000,4000
X,d74884-012,6000,4000
X,d74884-013,6000,4000
X,d74884-014,6000,4000
X,d74g6f-000,6000,4000
X,d74g6f-001,5862,3908
X,d74g6f-002,5851,3901
X,d74g6f-003,5757,3838
X,d74g6f-004,6000,4000
X,d74k53-000,4000,6000
X,d74k53-001,4000,6000
X,d74k53-002,4000,6000
X,d74k53-003,4000,6000
X,d74k53-004,4000,6000
X,d74k53-005,4000,6000
X,d74k53-006,4000,6000
X,d74k53-007,4000,6000
X,d74k53-008,4000,6000
X,d74k53-009,4000,6000
X,d74k53-010,4000,6000
X,d74k53-011,4000,6000
X,d74k53-012,4000,6000
X,d74k53-013,4000,6000
X,d74k53-014,4000,6000
X,d74k53-015,4000,6000
X,d74k53-016,4000,6000
X,d74k53-017,4000,6000
X,d74k53-018,4000,6000
X,d74k53-019,4000,6000
X,d74s3d-000,4000,6000
X,d74s3d-001,4000,6000
X,d74s3d-002,4000,6000
X,d74s3d-003,4000,6000
X,d74s3d-004,4000,6000
X,d74s3d-005,4000,6000
X,d74s3d-006,4000,6000
X,d74s3d-007,4000,6000
X,d74s3d-008,4000,6000
X,d74s4s-017,4000,6000
X,d74s4s-035,4000,6000
X,d74s4s-000,4000,6000
X,d74s4s-001,4000,6000
X,d74s4s-002,4000,6000
X,d74s4s-003,4000,6000
X,d74s4s-004,4000,6000
X,d74s4s-005,4000,6000
X,d74s4s-006,4000,6000
X,d74s4s-007,4000,6000
X,d74s4s-008,4000,6000
X,d74s4s-009,4000,6000
X,d74s4s-010,4000,6000
X,d74s4s-011,4000,6000
X,d74s4s-012,4000,6000
X,d74s4s-013,4000,6000
X,d74s4s-014,4000,6000
X,d74s4s-015,4000,6000
X,d74s4s-016,4000,6000
X,d74s4s-018,4000,6000
X,d74s4s-019,4000,6000
X,d74s4s-020,4000,6000
X,d74s4s-021,4000,6000
X,d74s4s-022,4000,6000
X,d74s4s-023,4000,6000
X,d74s4s-024,4000,6000
X,d74s4s-025,4000,6000
X,d74s4s-026,4000,6000
X,d74s4s-027,4000,6000
X,d74s4s-028,4000,6000
X,d74s4s-029,4000,6000
X,d74s4s-030,4000,6000
X,d74s4s-031,4000,6000
X,d74s4s-032,4000,6000
X,d74s4s-033,4000,6000
X,d74s4s-034,4000,6000
X,d74s4s-036,4000,6000
X,d74s4s-037,4000,6000
X,d74s4s-038,4000,6000
X,d74s4s-039,4000,6000
X,d74s4s-040,4000,6000
X,d74s4s-041,4000,6000
X,d74s4s-042,4000,6000
X,d74s4s-043,4000,6000
X,d74s4s-044,4000,6000
X,d74s4s-045,4000,6000
X,d74s4s-046,4000,6000
X,d74s4s-047,4000,6000
X,d74s4s-048,4000,6000
X,d74s4s-049,4000,6000
X,d74s4s-050,4000,6000
X,d74s4s-051,4000,6000
X,d74s4s-052,4000,6000
X,d74s4s-053,4000,6000
X,d74s4s-054,4000,6000
X,d74s4s-055,4000,6000
X,d74s4s-056,4000,6000
X,d74s4s-057,4000,6000
X,d75011-000,4000,6000
X,d75011-001,4000,6000
X,d75011-002,4000,6000
X,d75011-003,4000,6000
X,d75011-004,4000,6000
X,d75011-005,4000,6000
X,d75011-006,4000,6000
X,d75011-007,4000,6000
X,d75011-008,4000,6000
X,d75011-009,4000,6000
X,d75011-010,4000,6000
X,d75011-011,4000,6000
X,d75011-012,4000,6000
X,d75011-013,4000,6000
X,d75011-014,4000,6000
X,d75011-015,4000,6000
X,d75011-016,4000,6000
X,d75011-017,4000,6000
X,d75011-018,4000,6000
X,d75011-019,4000,6000
X,d75011-020,4000,6000
X,d75011-021,4000,6000
X,d75011-022,4000,6000
X,d75011-023,4000,6000
X,d75011-024,4000,6000
X,d75011-025,4000,6000
X,d75011-026,4000,6000
X,d75011-027,4000,6000
X,d75011-028,4000,6000
X,d75011-029,4000,6000
X,d75011-030,4000,6000
X,d75011-031,4000,6000
X,d7530p-000,4000,6000
X,d7530p-001,4000,6000
X,d7530p-002,4000,6000
X,d7530p-003,4000,6000
X,d7530p-004,4000,6000
X,d7530p-005,4000,6000
X,d7530p-006,4000,6000
X,d7588f-000,6000,4000
X,d7588f-001,6000,4000
X,d7588f-002,6000,4000
X,d7588f-003,6000,4000
X,d7588f-004,6000,4000
X,d7588f-005,6000,4000
X,d7588f-006,6000,4000
X,d7588f-007,6000,4000
X,d7588f-008,6000,4000
X,d7588f-009,6000,4000
X,d7588f-010,6000,4000
X,d7588f-011,6000,4000
X,d7588f-012,6000,4000
X,d7588f-013,6000,4000
X,d7588f-014,6000,4000
X,d7588f-015,6000,4000
X,d7588f-016,6000,4000
X,d7588f-017,6000,4000
X,d7588f-018,6000,4000
X,d7588f-019,6000,4000
X,d7588f-020,6000,4000
X,d7588f-021,6000,4000
X,d7588f-022,6000,4000
X,d7588f-023,6000,4000
X,d7588f-024,6000,4000
X,d75c73-017,4000,6000
X,d75c73-000,4000,6000
X,d75c73-001,4000,6000
X,d75c73-002,4000,6000
X,d75c73-003,4000,6000
X,d75c73-004,4000,6000
X,d75c73-005,4000,6000
X,d75c73-006,4000,6000
X,d75c73-007,4000,6000
X,d75c73-008,4000,6000
X,d75c73-009,4000,6000
X,d75c73-010,4000,6000
X,d75c73-011,4000,6000
X,d75c73-012,4000,6000
X,d75c73-013,4000,6000
X,d75c73-014,4000,6000
X,d75c73-015,4000,6000
X,d75c73-016,4000,6000
X,d75c73-018,4000,6000
X,d75c73-019,4000,6000
X,d75c73-020,4000,6000
X,d75c73-021,4000,6000
X,d75c73-022,4000,6000
X,d75c73-023,4000,6000
X,d75c73-024,4000,6000
X,d75c73-025,4000,6000
X,d75c73-026,4000,6000
X,d75c73-027,4000,6000
X,d75c73-028,4000,6000
X,d75c73-029,4000,6000
X,d75c73-030,4000,6000
X,d75c73-031,4000,6000
X,d75c73-032,4000,6000
X,d75c73-033,4000,6000
X,d75c73-034,4000,6000
X,d75c73-035,4000,6000
X,d75c73-036,4000,6000
X,d75c73-037,4000,6000
X,d75c73-038,4000,6000
X,d75c73-039,4000,6000
X,d75c73-040,4000,6000
X,d75c73-041,4000,6000
X,d75c73-042,4000,6000
X,d75c73-043,4000,6000
X,d75k5d-000,4000,6000
X,d75k5d-001,4000,6000
X,d75k5d-002,4000,6000
X,d75k5d-003,4000,6000
X,d75k5d-004,4000,6000
X,d75k5d-005,4000,6000
X,d75k5d-006,4000,6000
X,d75k5d-007,4000,6000
X,d75p42-000,4000,6000
X,d75p42-001,4000,6000
X,d75p42-002,4000,6000
X,d75p42-003,4000,6000
X,d75p42-004,4000,6000
X,d75p42-005,4000,6000
X,d75p42-006,4000,6000
X,d75p42-007,4000,6000
X,d75p42-008,4000,6000
X,d75p42-009,4000,6000
X,d75p42-010,4000,6000
X,d7601b-000,4000,6000
X,d7601b-001,4000,6000
X,d7601b-002,4000,6000
X,d7601b-003,4000,6000
X,d7601b-004,4000,6000
X,d7601b-005,4000,6000
X,d7601b-006,4000,6000
X,d7601b-007,4000,6000
X,d7601b-008,4000,6000
X,d7601b-009,4000,6000
X,d7601b-010,4000,6000
X,d7601b-011,4000,6000
X,d7601b-012,4000,6000
X,d7601b-013,4000,6000
X,d7601b-014,4000,6000
X,d7601b-015,4000,6000
X,d7601b-016,4000,6000
X,d7601b-017,4000,6000
X,d7601b-018,4000,6000
X,d7601b-019,4000,6000
X,d7601b-020,4000,6000
X,d7601b-021,4000,6000
X,d7601b-022,4000,6000
X,d7601b-023,4000,6000
X,d76300-000,4000,6000
X,d76300-001,4000,6000
X,d76300-002,4000,6000
X,d76300-003,4000,6000
X,d76300-004,4000,6000
X,d76300-005,4000,6000
X,d76300-006,4000,6000
X,d76300-007,4000,6000
X,d76300-008,4000,6000
X,d76300-009,4000,6000
X,d76300-010,4000,6000
X,d76300-011,4000,6000
X,d76300-012,4000,6000
X,d76300-013,4000,6000
X,d76300-014,4000,6000
X,d76300-015,4000,6000
X,d76300-016,4000,6000
X,d76300-017,4000,6000
X,d76300-018,4000,6000
X,d76300-019,4000,6000
X,d76300-020,4000,6000
X,d76300-021,4000,6000
X,d76300-022,4000,6000
X,d76300-023,4000,6000
X,d7688r-000,4000,6000
X,d7688r-001,4000,6000
X,d7688r-002,4000,6000
X,d7688r-003,4000,6000
X,d7688r-004,4000,6000
X,d7688r-005,4000,6000
X,d76c7d-000,4000,6000
X,d76k5q-000,4000,6000
X,d76k5q-001,4000,6000
X,d76k5q-002,4000,6000
X,d76k5q-003,4000,6000
X,d76k5q-004,4000,6000
X,d76k5q-005,4000,6000
X,d76k5q-006,4000,6000
X,d76k5q-007,4000,6000
X,d76k5q-008,4000,6000
X,d76k5q-009,4000,6000
X,d76k5q-010,4000,6000
X,d76k5q-011,4000,6000
X,d76k5q-012,4000,6000
X,d76k5q-013,4000,6000
X,d76k5q-014,4000,6000
X,d76k5q-015,4000,6000
X,d76k5q-016,4000,6000
X,d76k5q-017,4000,6000
X,d76k5q-018,4000,6000
X,d76k5q-019,4000,6000
X,d76p4c-017,4000,6000
X,d76p4c-035,4000,6000
X,d76p4c-000,4000,6000
X,d76p4c-001,4000,6000
X,d76p4c-002,4000,6000
X,d76p4c-003,4000,6000
X,d76p4c-004,4000,6000
X,d76p4c-005,4000,6000
X,d76p4c-006,4000,6000
X,d76p4c-007,4000,6000
X,d76p4c-008,4000,6000
X,d76p4c-009,4000,6000
X,d76p4c-010,4000,6000
X,d76p4c-011,4000,6000
X,d76p4c-012,4000,6000
X,d76p4c-013,4000,6000
X,d76p4c-014,4000,6000
X,d76p4c-015,4000,6000
X,d76p4c-016,4000,6000
X,d76p4c-018,4000,6000
X,d76p4c-019,4000,6000
X,d76p4c-020,4000,6000
X,d76p4c-021,4000,6000
X,d76p4c-022,4000,6000
X,d76p4c-023,4000,6000
X,d76p4c-024,4000,6000
X,d76p4c-025,4000,6000
X,d76p4c-026,4000,6000
X,d76p4c-027,4000,6000
X,d76p4c-028,4000,6000
X,d76p4c-029,4000,6000
X,d76p4c-030,4000,6000
X,d76p4c-031,4000,6000
X,d76p4c-032,4000,6000
X,d76p4c-033,4000,6000
X,d76p4c-034,4000,6000
X,d76p4c-036,4000,6000
X,d76p4c-037,4000,6000
X,d76p4c-038,4000,6000
X,d76p4c-039,4000,6000
X,d76p4c-040,4000,6000
X,d76p4c-041,4000,6000
X,d76p4c-042,4000,6000
X,d76p4c-043,4000,6000
X,d76p4c-044,4000,6000
X,d76p4c-045,4000,6000
X,d76p4c-046,4000,6000
X,d76p4c-047,4000,6000
X,d76p4c-048,4000,6000
X,d76p4c-049,4000,6000
X,d76p4c-050,4000,6000
X,d76p4c-051,4000,6000
X,d76p4c-052,4000,6000
X,d76p4c-053,4000,6000
X,d76s31-000,4000,6000
X,d76s31-001,4000,6000
